player_name,Role,sold_price,team,year,Player Origin,runs,balls,matches,strike_rate,wickets,run_conceded,balls_bowled,overs,economy,value_score,normalized_score,fair_price,difference,status
Stuart Binny,All-Rounder,20000000,Royal Challengers Bangalore,2016,Indian,0,0,0,0,0,0,0,0,0,0,0,0,20000000,Overpaid
Stuart Binny,All-Rounder,5000000,Rajasthan Royals,2018,Indian,0,0,0,0,0,0,0,0,0,0,0,0,5000000,Overpaid
Subhranshu Senapati,Batsman,2000000,Chennai Super Kings,2022,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Subramaniam Badrinath,Batsman,3000000,Royal Challengers Bangalore,2015,Indian,0,0,0,0,0,0,0,0,0,0,0,0,3000000,Overpaid
Sudeep Tyagi,Bowler,7500000,Sunrisers Hyderabad,2013,Indian,0,0,0,0,0,0,0,0,0,0,0,0,7500000,Overpaid
Sumit Narwal,All-Rounder,1000000,Kolkata Knight Riders,2015,Indian,0,0,0,0,0,0,0,0,0,0,0,0,1000000,Overpaid
Suryakumar Yadav,Batsman,7000000,Kolkata Knight Riders,2014,Indian,0,0,0,0,0,0,0,0,0,0,0,0,7000000,Overpaid
Suryakumar Yadav,Batsman,32000000,Mumbai Indians,2018,Indian,0,0,0,0,0,0,0,0,0,0,0,0,32000000,Overpaid
Sushant Marathe,Wicket Keeper,1000000,Mumbai Indians,2014,Indian,0,0,0,0,0,0,0,0,0,0,0,0,1000000,Overpaid
Suyash Prabhudesai,All-Rounder,2000000,Royal Challengers Bangalore,2021,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Suyash Prabhudessai,All-Rounder,3000000,Royal Challengers Bangalore,2022,Indian,0,0,0,0,0,0,0,0,0,0,0,0,3000000,Overpaid
Swapnil Singh,All-Rounder,1000000,Kings XI Punjab,2016,Indian,0,1,1,0,0,29,18,3,9.666666667,0.37,0.11868323503191482,2501151.1942026354,-1501151.194,Undervalued
Syed Khaleel Ahmed,All-Rounder,1000000,Delhi Daredevils,2016,Indian,0,0,0,0,0,0,0,0,0,0,0,0,1000000,Overpaid
Syed Khaleel Ahmed,Bowler,30000000,Sunrisers Hyderabad,2018,Indian,0,0,0,0,0,0,0,0,0,0,0,0,30000000,Overpaid
Syed Khaleel Ahmed,Bowler,52500000,Delhi Capitals,2022,Indian,0,0,0,0,0,0,0,0,0,0,0,0,52500000,Overpaid
Syed Mehdi Hasan,All-Rounder,2000000,Sunrisers Hyderabad,2018,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
T Natarajan,Bowler,30000000,Kings XI Punjab,2017,Indian,0,0,0,0,2,116,82,13.66666667,8.487804878,0.1,0.03207655,675986.8092439554,29324013.190756045,Overpaid
T Natarajan,Bowler,4000000,Sunrisers Hyderabad,2018,Indian,0,0,0,0,0,0,0,0,0,0,0,0,4000000,Overpaid
T. Natarajan,Bowler,40000000,Sunrisers Hyderabad,2022,Indian,0,0,0,0,0,0,0,0,0,0,0,0,40000000,Overpaid
Tajinder Dhillon,All-Rounder,5500000,Mumbai Indians,2018,Indian,0,0,0,0,0,0,0,0,0,0,0,0,5500000,Overpaid
Tajinder Dhillon,All-Rounder,2000000,Kings XI Punjab,2020,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Tanmay Agarwal,Batsman,1000000,Sunrisers Hyderabad,2017,Indian,0,0,0,0,0,0,0,0,0,0,0,0,1000000,Overpaid
Tanmay Agarwal,Batsman,2000000,Sunrisers Hyderabad,2018,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Tanmay Mishra,Batsman,1000000,Royal Challengers Bangalore,2014,Indian,0,0,0,0,0,0,0,0,0,0,0,0,1000000,Overpaid
Tejas Baroka,Bowler,2000000,Rajasthan Royals,2022,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Tejas Singh Baroka,Bowler,1000000,Gujarat Lions,2017,Indian,0,0,0,0,0,0,0,0,0,0,0,0,1000000,Overpaid
Thisara Perera,All-Rounder,50625000,Sunrisers Hyderabad,2013,Overseas,235,173,14,135.8381503,21,490,369,61.5,7.967479675,127.6557225,40.94755168,862935845.6492622,-812310845.6,Undervalued
Thisara Perera,All-Rounder,16000000,Kings XI Punjab,2014,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,16000000,Overpaid
Thisara Perera,All-Rounder,10000000,Rising Pune Supergiant,2016,Overseas,150,97,10,154.6391753,10,326,202,33.66666667,9.683168317,91.89587629500001,29.477026715630416,621204001.9933429,-611204002,Undervalued
Tim David,All-Rounder,82500000,Mumbai Indians,2022,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,82500000,Overpaid
Tim Seifert,Wicket Keeper,5000000,Delhi Capitals,2022,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,5000000,Overpaid
Tim Southee,Bowler,12000000,Rajasthan Royals,2014,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,12000000,Overpaid
Tim Southee,Bowler,25000000,Mumbai Indians,2016,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,25000000,Overpaid
Tim Southee,Bowler,10000000,Royal Challengers Bangalore,2018,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,10000000,Overpaid
Tim Southee,Bowler,15000000,Kolkata Knight Riders,2022,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,15000000,Overpaid
Tirumalasetti Suman,Batsman,1000000,Sunrisers Hyderabad,2016,Indian,0,0,0,0,0,0,0,0,0,0,0,0,1000000,Overpaid
Tom Banton,Batsman,10000000,Kolkata Knight Riders,2020,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,10000000,Overpaid
Tom Curran,All-Rounder,10000000,Rajasthan Royals,2020,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,10000000,Overpaid
Tom Curran,All-Rounder,52500000,Delhi Capitals,2021,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,52500000,Overpaid
Travis Head,Batsman,3000000,Delhi Daredevils,2015,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,3000000,Overpaid
Travis Head,Batsman,5000000,Royal Challengers Bangalore,2016,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,5000000,Overpaid
Trent Boult,Bowler,38000000,Sunrisers Hyderabad,2015,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,38000000,Overpaid
Trent Boult,Bowler,50000000,Kolkata Knight Riders,2017,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,50000000,Overpaid
Trent Boult,Bowler,22000000,Delhi Daredevils,2018,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,22000000,Overpaid
Trent Boult,Bowler,80000000,Rajasthan Royals,2022,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,80000000,Overpaid
Tushar Deshpande,Bowler,2000000,Delhi Capitals,2020,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Tushar Deshpande,Bowler,2000000,Chennai Super Kings,2022,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Tymal Mills,Bowler,120000000,Royal Challengers Bangalore,2017,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,120000000,Overpaid
Tymal Mills,Bowler,15000000,Mumbai Indians,2022,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,15000000,Overpaid
Umang Sharma,Batsman,1000000,Gujarat Lions,2016,Indian,0,0,0,0,0,0,0,0,0,0,0,0,1000000,Overpaid
Umesh Yadav,Bowler,26000000,Kolkata Knight Riders,2014,Indian,0,0,0,0,0,0,0,0,0,0,0,0,26000000,Overpaid
Umesh Yadav,Bowler,42000000,Royal Challengers Bangalore,2018,Indian,0,0,0,0,0,0,0,0,0,0,0,0,42000000,Overpaid
Umesh Yadav,Bowler,10000000,Delhi Capitals,2021,Indian,0,0,0,0,0,0,0,0,0,0,0,0,10000000,Overpaid
Umesh Yadav,Bowler,20000000,Kolkata Knight Riders,2022,Indian,0,0,0,0,0,0,0,0,0,0,0,0,20000000,Overpaid
Unmukt Chand,Batsman,6500000,Rajasthan Royals,2014,Indian,0,0,0,0,0,0,0,0,0,0,0,0,6500000,Overpaid
Utkarsh Singh,All-Rounder,2000000,Punjab Kings,2021,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Vaibhav Arora,Bowler,2000000,Kolkata Knight Riders,2021,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Vaibhav Arora,Bowler,20000000,Punjab Kings,2022,Indian,0,0,0,0,0,0,0,0,0,0,0,0,20000000,Overpaid
Vaibhav Rawal,All-Rounder,1000000,Kolkata Knight Riders,2015,Indian,0,0,0,0,0,0,0,0,0,0,0,0,1000000,Overpaid
Varun Aaron,Bowler,20000000,Royal Challengers Bangalore,2014,Indian,0,0,0,0,0,0,0,0,0,0,0,0,20000000,Overpaid
Varun Aaron,Bowler,28000000,Kings XI Punjab,2017,Indian,0,0,0,0,0,0,0,0,0,0,0,0,28000000,Overpaid
Varun Aaron,Bowler,24000000,Rajasthan Royals,2019,Indian,0,0,0,0,0,0,0,0,0,0,0,0,24000000,Overpaid
Varun Aaron,Bowler,5000000,Gujarat Titans,2022,Indian,0,0,0,0,0,0,0,0,0,0,0,0,5000000,Overpaid
Varun Chakaravarthy,All-Rounder,84000000,Kings XI Punjab,2019,Indian,0,0,0,0,0,0,0,0,0,0,0,0,84000000,Overpaid
Varun Chakaravarthy,All-Rounder,40000000,Kolkata Knight Riders,2020,Indian,0,0,0,0,0,0,0,0,0,0,0,0,40000000,Overpaid
Veer Pratap Singh,Bowler,4000000,Kolkata Knight Riders,2014,Indian,0,0,0,0,0,0,0,0,0,0,0,0,4000000,Overpaid
Venkatesh Iyer,All-Rounder,2000000,Kolkata Knight Riders,2021,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Venugopal Rao,Batsman,5500000,Sunrisers Hyderabad,2014,Indian,0,0,0,0,0,0,0,0,0,0,0,0,5500000,Overpaid
Vicky Ostwal,All-Rounder,2000000,Delhi Capitals,2022,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Vijay Shankar,All-Rounder,1000000,Chennai Super Kings,2014,Indian,0,0,0,0,0,0,0,0,0,0,0,0,1000000,Overpaid
Vijay Shankar,All-Rounder,3500000,Sunrisers Hyderabad,2016,Indian,0,0,0,0,0,0,0,0,0,0,0,0,3500000,Overpaid
Vijay Shankar,All-Rounder,32000000,Delhi Daredevils,2018,Indian,0,0,0,0,0,0,0,0,0,0,0,0,32000000,Overpaid
Vijay Shankar,All-Rounder,14000000,Gujarat Titans,2022,Indian,0,0,0,0,0,0,0,0,0,0,0,0,14000000,Overpaid
Vijay Zol,Batsman,3000000,Royal Challengers Bangalore,2014,Indian,0,0,0,0,0,0,0,0,0,0,0,0,3000000,Overpaid
Vikas Tokas,Bowler,1000000,Royal Challengers Bangalore,2016,Indian,0,0,0,0,0,0,0,0,0,0,0,0,1000000,Overpaid
Vikramjeet Malik,Bowler,2000000,Rajasthan Royals,2014,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Vikramjeet Malik,Bowler,2000000,Royal Challengers Bangalore,2016,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Virat Singh,Batsman,19000000,Sunrisers Hyderabad,2020,Indian,0,0,0,0,0,0,0,0,0,0,0,0,19000000,Overpaid
Virender Sehwag,Batsman,32000000,Kings XI Punjab,2014,Indian,0,0,0,0,0,0,0,0,0,0,0,0,32000000,Overpaid
Vishnu Vinod,Wicket Keeper,2000000,Delhi Capitals,2021,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Vishnu Vinod,Wicket Keeper,5000000,Sunrisers Hyderabad,2022,Indian,0,0,0,0,0,0,0,0,0,0,0,0,5000000,Overpaid
Wanindu Hasaranga,All-Rounder,107500000,Royal Challengers Bangalore,2022,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,107500000,Overpaid
Washington Sundar,All-Rounder,32000000,Royal Challengers Bangalore,2018,Indian,65,40,5,162.5,4,194,122,20.33333333,9.540983607,54.37500000000001,17.441624067190183,367567827.52640074,-335567827.5,Undervalued
Washington Sundar,All-Rounder,87500000,Sunrisers Hyderabad,2022,Indian,101,76,7,132.8947368,6,239,170,28.33333333,8.435294118,66.25421052,21.25206497,447869723.68392104,-360369723.7,Undervalued
Wayne Parnell,Bowler,10000000,Delhi Daredevils,2014,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,10000000,Overpaid
Wriddhiman Saha,Wicket Keeper,22000000,Kings XI Punjab,2014,Indian,0,0,0,0,0,0,0,0,0,0,0,0,22000000,Overpaid
Wriddhiman Saha,Wicket Keeper,50000000,Sunrisers Hyderabad,2018,Indian,0,0,0,0,0,0,0,0,0,0,0,0,50000000,Overpaid
Wriddhiman Saha,Wicket Keeper,12000000,Sunrisers Hyderabad,2019,Indian,0,0,0,0,0,0,0,0,0,0,0,0,12000000,Overpaid
Wriddhiman Saha,Wicket Keeper,19000000,Gujarat Titans,2022,Indian,0,0,0,0,0,0,0,0,0,0,0,0,19000000,Overpaid
Writtick Chatterjee,All-Rounder,2000000,Punjab Kings,2022,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Yash Dayal,Bowler,32000000,Gujarat Titans,2022,Indian,0,1,1,0,13,296,205,34.16666667,8.663414634,1.02,0.32718081008798133,6895065.454288345,25104934.545711655,Overpaid
Yash Dhull,All-Rounder,5000000,Delhi Capitals,2022,Indian,0,0,0,0,0,0,0,0,0,0,0,0,5000000,Overpaid
Yashasvi Jaiswal,All-Rounder,24000000,Rajasthan Royals,2020,Indian,0,0,0,0,0,0,0,0,0,0,0,0,24000000,Overpaid
Yogesh Gowalkar,All-Rounder,1000000,Kings XI Punjab,2015,Indian,0,0,0,0,0,0,0,0,0,0,0,0,1000000,Overpaid
Yogesh Takawale,Wicket Keeper,1000000,Royal Challengers Bangalore,2014,Indian,0,0,0,0,0,0,0,0,0,0,0,0,1000000,Overpaid
Yudhvir Charak,All-Rounder,2000000,Mumbai Indians,2021,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Yusuf Pathan,All-Rounder,32500000,Kolkata Knight Riders,2014,Indian,0,0,0,0,0,0,0,0,0,0,0,0,32500000,Overpaid
Yusuf Pathan,All-Rounder,19000000,Sunrisers Hyderabad,2018,Indian,0,0,0,0,0,0,0,0,0,0,0,0,19000000,Overpaid
Yuvraj Singh,All-Rounder,140000000,Royal Challengers Bangalore,2014,Indian,376,288,14,130.5555556,6,191,140,23.33333333,8.185714286,186.74333334000002,59.90081870657955,1262360300.5208697,-1122360301,Undervalued
Yuvraj Singh,Batsman,160000000,Delhi Daredevils,2015,Indian,248,215,13,115.3488372,1,75,55,9.166666667,8.181818182,128.8023256,41.315342376941494,870686730.9,-710686730.9,Undervalued
Yuvraj Singh,All-Rounder,70000000,Sunrisers Hyderabad,2016,Indian,236,183,10,128.9617486,0,52,38,6.333333333,8.210526316,124.52426229000001,39.94308726632399,841767587.3887451,-771767587.4,Undervalued
Yuvraj Singh,All-Rounder,20000000,Kings XI Punjab,2018,Indian,65,74,6,87.83783784,0,23,13,2.166666667,10.61538462,43.34567568,13.90379733478881,293011049.94742566,-273011049.9,Undervalued
Yuvraj Singh,All-Rounder,10000000,Mumbai Indians,2019,Indian,98,83,4,118.0722892,0,0,0,0,0,61.33084338,19.672818647497557,414588411.2468697,-404588411.2,Undervalued
Yuzvendra Chahal,Bowler,65000000,Rajasthan Royals,2022,Indian,0,0,0,0,0,0,0,0,0,0,0,0,65000000,Overpaid
Yuzvendra Singh Chahal,Bowler,1000000,Royal Challengers Bangalore,2014,Indian,0,0,0,0,0,0,0,0,0,0,0,0,1000000,Overpaid
Yuzvendra Singh Chahal,Bowler,60000000,Royal Challengers Bangalore,2018,Indian,0,0,0,0,0,0,0,0,0,0,0,0,60000000,Overpaid
Zaheer Khan,Bowler,26000000,Mumbai Indians,2014,Indian,0,0,0,0,0,0,0,0,0,0,0,0,26000000,Overpaid
Zaheer Khan,Bowler,40000000,Delhi Daredevils,2015,Indian,0,0,0,0,0,0,0,0,0,0,0,0,40000000,Overpaid
Zahir Khan Pakteen,Bowler,6000000,Rajasthan Royals,2018,Indian,0,0,0,0,0,0,0,0,0,0,0,0,6000000,Overpaid
